race_id, date, race_no, class, distance, rating_upper, rating_lower, condition, course_type, track
2010111708,20101117,8,3,1200M,80,60,GOOD,TURF,C
2010112401,20101124,1,5,1000M,40,10,GOOD,TURF,C+3
2010112402,20101124,2,4,2200M,60,40,GOOD,TURF,C+3
2010112403,20101124,3,4,1650M,60,40,GOOD,TURF,C+3
2010112404,20101124,4,4,1200M,60,40,GOOD,TURF,C+3
2010112405,20101124,5,3,1200M,80,60,GOOD,TURF,C+3
2010112406,20101124,6,1,1650M,105,80,GOOD,TURF,C+3
2010112407,20101124,7,3,1200M,80,60,GOOD,TURF,C+3
2010112408,20101124,8,3,1650M,80,60,GOOD,TURF,C+3
2010120101,20101201,1,5,1800M,40,10,GOOD,TURF,A
2010120102,20101201,2,4,1000M,60,40,GOOD,TURF,A
2010120103,20101201,3,4,1200M,60,40,GOOD,TURF,A
2010120104,20101201,4,4,1650M,60,40,GOOD,TURF,A
2010120105,20101201,5,3,1200M,80,60,GOOD,TURF,A
2010120106,20101201,6,3,1200M,80,60,GOOD,TURF,A
2010120107,20101201,7,2,1000M,100,80,GOOD,TURF,A
2010120108,20101201,8,3,1650M,85,60,GOOD,TURF,A
2010120801,20101208,1,5,1650M,40,15,GOOD,TURF,B
2010120802,20101208,2,4,1200M,60,40,GOOD,TURF,B
2010120803,20101208,3,4,1650M,60,40,GOOD,TURF,B
2010120804,20101208,4,4,1650M,60,40,GOOD,TURF,B
2010120805,20101208,5,3,1200M,80,60,GOOD,TURF,B
2010120806,20101208,6,3,1650M,80,60,GOOD,TURF,B
2010120807,20101208,7,3,1800M,80,60,GOOD,TURF,B
2010120808,20101208,8,2,1650M,95,75,GOOD,TURF,B
2010121501,20101215,1,5,1650M,40,0,GOOD,TURF,C
2010121502,20101215,2,4,1650M,60,40,GOOD,TURF,C
2010121503,20101215,3,5,1200M,40,10,GOOD,TURF,C
2010121504,20101215,4,4,1200M,60,40,GOOD TO YIELDING,TURF,C
2010121505,20101215,5,4,1800M,60,40,GOOD TO YIELDING,TURF,C
2010121506,20101215,6,3,1000M,85,60,GOOD TO YIELDING,TURF,C
2010121507,20101215,7,3,1650M,80,60,GOOD TO YIELDING,TURF,C
2010121508,20101215,8,3,1200M,80,60,GOOD TO YIELDING,TURF,C
2010122301,20101223,1,5,1650M,40,10,GOOD,TURF,C+3
2010122302,20101223,2,4,1000M,60,40,GOOD,TURF,C+3
2010122303,20101223,3,4,1200M,65,40,GOOD,TURF,C+3
2010122304,20101223,4,4,1650M,60,40,GOOD,TURF,C+3
2010122305,20101223,5,3,1200M,85,60,GOOD,TURF,C+3
2010122306,20101223,6,3,1650M,80,60,GOOD,TURF,C+3
2010122307,20101223,7,3,1650M,80,60,GOOD,TURF,C+3
2010122308,20101223,8,1,1200M,115,90,GOOD,TURF,C+3
2011010501,20110105,1,5,1000M,40,10,GOOD,TURF,A
2011010502,20110105,2,4,1650M,60,40,GOOD,TURF,A
2011010503,20110105,3,4,1650M,60,40,GOOD,TURF,A
2011010504,20110105,4,4,1200M,60,40,GOOD,TURF,A
2011010505,20110105,5,3,1000M,80,60,GOOD,TURF,A
2011010506,20110105,6,3,1200M,85,60,GOOD,TURF,A
2011010507,20110105,7,2,1650M,100,80,GOOD,TURF,A
2011010508,20110105,8,3,1650M,80,60,GOOD,TURF,A
2011011201,20110112,1,5,1800M,40,10,GOOD,TURF,B
2011011202,20110112,2,5,1650M,40,10,GOOD,TURF,B
2011011203,20110112,3,4,1200M,60,40,GOOD,TURF,B
2011011204,20110112,4,4,1000M,60,40,GOOD,TURF,B
2011011205,20110112,5,4,1650M,60,40,GOOD,TURF,B
2011011206,20110112,6,3,1200M,80,60,GOOD,TURF,B
2011011207,20110112,7,3,1650M,80,60,GOOD,TURF,B
2011011208,20110112,8,3,1800M,85,60,GOOD,TURF,B
2011011901,20110119,1,5,1200M,40,0,GOOD,TURF,C
2011011902,20110119,2,4,1200M,60,40,GOOD,TURF,C
2011011903,20110119,3,3,1200M,80,60,GOOD,TURF,C
2011011904,20110119,4,4,1800M,60,40,GOOD,TURF,C
2011011905,20110119,5,3,1000M,80,60,GOOD,TURF,C
2011011906,20110119,6,3,1650M,80,60,GOOD,TURF,C
2011011907,20110119,7,1,1800M,90+,90+,GOOD,TURF,C
2011011908,20110119,8,2,1200M,100,80,GOOD,TURF,C
2011012601,20110126,1,5,1650M,40,10,GOOD,TURF,C+3
2011012602,20110126,2,4,1000M,60,40,GOOD,TURF,C+3
2011012603,20110126,3,4,1650M,60,40,GOOD,TURF,C+3
2011012604,20110126,4,4,1200M,65,40,GOOD,TURF,C+3
2011012605,20110126,5,3,1200M,80,60,GOOD,TURF,C+3
2011012606,20110126,6,3,1650M,80,60,GOOD,TURF,C+3
2011012607,20110126,7,3,1650M,80,60,GOOD,TURF,C+3
2011012608,20110126,8,2,1650M,95,75,GOOD,TURF,C+3
2011020901,20110209,1,5,1000M,40,10,GOOD,TURF,A
2011020902,20110209,2,4,1200M,60,40,GOOD,TURF,A
2011020903,20110209,3,4,1650M,60,40,GOOD,TURF,A
2011020904,20110209,4,3,1200M,80,60,GOOD,TURF,A
2011020905,20110209,5,4,1800M,60,40,GOOD,TURF,A
2011020906,20110209,6,3,1000M,80,60,GOOD,TURF,A
2011020907,20110209,7,3,1650M,80,60,GOOD,TURF,A
2011020908,20110209,8,2,1200M,100,80,GOOD,TURF,A
2011021601,20110216,1,4,1000M,60,40,GOOD,TURF,B
2011021602,20110216,2,5,2200M,40,0,GOOD,TURF,B
2011021603,20110216,3,4,1650M,60,40,GOOD,TURF,B
2011021604,20110216,4,4,1200M,60,40,GOOD,TURF,B
2011021605,20110216,5,3,1200M,80,60,GOOD,TURF,B
2011021606,20110216,6,3,1800M,80,60,GOOD,TURF,B
2011021607,20110216,7,2,1800M,100,80,GOOD,TURF,B
2011021608,20110216,8,3,1650M,80,60,GOOD,TURF,B
2011022301,20110223,1,4,2200M,60,40,GOOD,TURF,C
2011022302,20110223,2,4,1200M,60,40,GOOD,TURF,C
2011022303,20110223,3,1,1650M,110,85,GOOD,TURF,C
2011022304,20110223,4,5,1650M,40,10,GOOD,TURF,C
2011022305,20110223,5,4,1650M,60,40,GOOD,TURF,C
2011022306,20110223,6,3,1200M,85,60,GOOD,TURF,C
2011022307,20110223,7,3,1650M,85,60,GOOD,TURF,C
2011022308,20110223,8,1,1200M,110,85,GOOD,TURF,C
2011030201,20110302,1,4,1000M,60,40,GOOD,TURF,C+3
2011030202,20110302,2,4,1200M,60,40,GOOD,TURF,C+3
2011030203,20110302,3,3,2200M,80,60,GOOD,TURF,C+3
2011030204,20110302,4,5,1650M,40,10,GOOD,TURF,C+3
2011030205,20110302,5,4,1650M,60,40,GOOD,TURF,C+3
2011030206,20110302,6,3,1650M,80,60,GOOD,TURF,C+3
2011030207,20110302,7,3,1000M,80,60,GOOD,TURF,C+3
2011030208,20110302,8,2,1650M,100,80,GOOD,TURF,C+3
2011030901,20110309,1,4,1200M,60,40,GOOD,TURF,A
2011030902,20110309,2,4,1650M,60,40,GOOD,TURF,A
2011030903,20110309,3,3,1650M,80,60,GOOD,TURF,A
2011030904,20110309,4,5,1800M,40,0,GOOD,TURF,A
2011030905,20110309,5,4,1200M,60,40,GOOD,TURF,A
2011030906,20110309,6,4,1650M,60,40,GOOD,TURF,A
2011030907,20110309,7,3,1650M,80,60,GOOD,TURF,A
2011030908,20110309,8,3,1200M,80,60,GOOD,TURF,A
2011031601,20110316,1,5,1000M,40,10,GOOD,TURF,B
2011031602,20110316,2,4,1650M,60,40,GOOD,TURF,B
2011031603,20110316,3,3,1200M,80,60,GOOD,TURF,B
2011031604,20110316,4,4,1000M,60,40,GOOD,TURF,B
2011031605,20110316,5,4,1200M,60,40,GOOD,TURF,B
2011031606,20110316,6,3,1650M,80,60,GOOD,TURF,B
2011031607,20110316,7,3,1200M,85,60,GOOD,TURF,B
2011031608,20110316,8,2,1000M,100,80,GOOD,TURF,B
2011033001,20110330,1,5,1650M,40,10,GOOD,TURF,C
2011033002,20110330,2,4,1800M,60,40,GOOD,TURF,C
2011033003,20110330,3,3,1000M,80,60,GOOD,TURF,C
2011033004,20110330,4,4,1200M,60,40,GOOD,TURF,C
2011033005,20110330,5,4,1650M,60,40,GOOD,TURF,C
2011033006,20110330,6,3,1200M,80,60,GOOD,TURF,C
2011033007,20110330,7,2,1800M,100,80,GOOD,TURF,C
2011033008,20110330,8,3,1800M,80,60,GOOD,TURF,C
2011040601,20110406,1,4,1000M,60,40,GOOD,TURF,A
2011040602,20110406,2,5,1200M,40,10,GOOD,TURF,A
2011040603,20110406,3,4,1650M,60,40,GOOD,TURF,A
2011040604,20110406,4,4,1650M,60,40,GOOD,TURF,A
2011040605,20110406,5,4,1200M,60,40,GOOD,TURF,A
2011040606,20110406,6,3,1200M,80,60,GOOD,TURF,A
2011040607,20110406,7,3,1200M,85,60,GOOD,TURF,A
2011040608,20110406,8,3,1650M,80,60,GOOD,TURF,A
2011041701,20110417,1,5,1650M,40,10,GOOD,TURF,B
2011041702,20110417,2,4,1200M,60,40,GOOD,TURF,B
2011041703,20110417,3,4,1200M,60,40,GOOD,TURF,B
2011041704,20110417,4,5,1650M,40,10,GOOD,TURF,B
2011041705,20110417,5,3,1000M,80,60,GOOD,TURF,B
2011041706,20110417,6,4,1650M,65,40,GOOD,TURF,B
2011041707,20110417,7,3,1200M,80,60,GOOD TO YIELDING,TURF,B
2011041708,20110417,8,1,2200M,105,80,GOOD TO YIELDING,TURF,B
2011041709,20110417,9,1,1650M,115,90,GOOD TO YIELDING,TURF,B
2011041710,20110417,10,3,1800M,80,60,GOOD TO YIELDING,TURF,B
2011042001,20110420,1,4,1000M,60,40,GOOD,TURF,C
2011042002,20110420,2,5,1000M,40,0,GOOD,TURF,C
2011042003,20110420,3,3,1650M,85,60,GOOD,TURF,C
2011042004,20110420,4,4,2200M,60,40,GOOD,TURF,C
2011042005,20110420,5,4,1650M,60,40,GOOD,TURF,C
2011042006,20110420,6,3,1650M,80,60,GOOD,TURF,C
2011042007,20110420,7,3,1200M,80,60,GOOD,TURF,C
2011042008,20110420,8,2,1200M,100,80,GOOD,TURF,C
2011050401,20110504,1,5,1800M,40,0,GOOD,TURF,A
2011050402,20110504,2,4,1650M,60,40,GOOD,TURF,A
2011050403,20110504,3,4,1650M,60,40,GOOD,TURF,A
2011050404,20110504,4,4,1200M,60,40,GOOD,TURF,A
2011050405,20110504,5,3,1200M,80,60,GOOD,TURF,A
2011050406,20110504,6,3,1000M,80,60,GOOD,TURF,A
2011050407,20110504,7,3,1650M,80,60,GOOD,TURF,A
2011050408,20110504,8,2,1650M,100,80,GOOD,TURF,A
2011051801,20110518,1,5,1200M,40,10,GOOD,TURF,B
2011051802,20110518,2,4,1000M,60,40,GOOD,TURF,B
2011051803,20110518,3,3,2200M,80,60,GOOD,TURF,B
2011051804,20110518,4,4,1650M,65,40,GOOD,TURF,B
2011051805,20110518,5,4,1200M,60,40,GOOD,TURF,B
2011051806,20110518,6,4,1650M,60,40,GOOD,TURF,B
2011051807,20110518,7,3,1650M,80,60,GOOD,TURF,B
2011051808,20110518,8,3,1200M,80,60,GOOD,TURF,B
2011052501,20110525,1,5,1650M,40,10,GOOD,TURF,C
2011052502,20110525,2,3,1200M,80,60,GOOD,TURF,C
2011052503,20110525,3,3,1200M,80,60,GOOD,TURF,C
2011052504,20110525,4,4,1200M,60,40,GOOD,TURF,C
2011052505,20110525,5,4,1650M,60,40,GOOD,TURF,C
2011052506,20110525,6,4,1800M,60,40,GOOD,TURF,C
2011052507,20110525,7,3,1650M,80,60,GOOD,TURF,C
2011052508,20110525,8,2,1200M,100,80,GOOD,TURF,C
2011060101,20110601,1,5,2200M,40,0,GOOD,TURF,C+3
2011060102,20110601,2,4,1650M,60,40,GOOD,TURF,C+3
2011060103,20110601,3,4,1000M,60,40,GOOD,TURF,C+3
2011060104,20110601,4,4,1200M,60,40,GOOD,TURF,C+3
2011060105,20110601,5,3,1650M,80,60,GOOD,TURF,C+3
2011060106,20110601,6,3,1200M,80,60,GOOD,TURF,C+3
2011060107,20110601,7,3,1200M,80,60,GOOD,TURF,C+3
2011060108,20110601,8,3,1650M,85,60,GOOD,TURF,C+3
2011060801,20110608,1,5,1000M,40,0,GOOD,TURF,A
2011060802,20110608,2,4,1650M,60,40,GOOD,TURF,A
2011060803,20110608,3,3,1650M,80,60,GOOD,TURF,A
2011060804,20110608,4,4,1200M,60,40,GOOD,TURF,A
2011060805,20110608,5,4,1650M,60,40,GOOD,TURF,A
2011060806,20110608,6,3,1000M,85,60,GOOD,TURF,A
2011060807,20110608,7,1,1800M,90+,90+,GOOD,TURF,A
2011060808,20110608,8,3,1800M,80,60,GOOD,TURF,A
2011061501,20110615,1,4,1000M,60,40,GOOD,TURF,B
2011061502,20110615,2,5,1650M,40,10,GOOD,TURF,B
2011061503,20110615,3,4,1200M,60,40,GOOD,TURF,B
2011061504,20110615,4,3,1650M,80,60,GOOD,TURF,B
2011061505,20110615,5,4,1650M,60,40,GOOD,TURF,B
2011061506,20110615,6,3,1200M,80,60,GOOD,TURF,B
2011061507,20110615,7,1,1000M,110,85,GOOD,TURF,B
2011061508,20110615,8,2,1650M,100,80,GOOD,TURF,B
2011062201,20110622,1,5,1200M,40,10,GOOD TO YIELDING,TURF,C
2011062202,20110622,2,4,1650M,60,40,GOOD TO YIELDING,TURF,C
2011062203,20110622,3,4,1200M,60,40,GOOD TO YIELDING,TURF,C
2011062204,20110622,4,4,2200M,60,40,GOOD TO YIELDING,TURF,C
2011062205,20110622,5,4,1650M,60,40,GOOD TO YIELDING,TURF,C
2011062206,20110622,6,3,1000M,80,60,YIELDING,TURF,C
2011062207,20110622,7,3,1200M,80,60,YIELDING,TURF,C
2011062208,20110622,8,3,1650M,80,60,YIELDING,TURF,C
2011070601,20110706,1,5,1650M,40,0,GOOD TO FIRM,TURF,A
2011070602,20110706,2,4,1000M,60,40,GOOD TO FIRM,TURF,A
2011070603,20110706,3,4,1200M,60,40,GOOD TO FIRM,TURF,A
2011070604,20110706,4,4,1650M,60,40,GOOD TO FIRM,TURF,A
2011070605,20110706,5,3,1650M,80,60,GOOD TO FIRM,TURF,A
2011070606,20110706,6,3,1200M,80,60,GOOD TO FIRM,TURF,A
2011070607,20110706,7,2,1200M,100,80,GOOD TO FIRM,TURF,A
2011070608,20110706,8,2,1800M,100,75,GOOD TO FIRM,TURF,A
2011091401,20110914,1,5,1200M,40,15,GOOD,TURF,A
2011091402,20110914,2,5,1650M,40,15,GOOD,TURF,A
2011091403,20110914,3,4,1000M,60,40,GOOD,TURF,A
2011091404,20110914,4,4,1200M,60,40,GOOD,TURF,A
2011091405,20110914,5,4,1650M,60,40,GOOD,TURF,A
2011091406,20110914,6,3,1000M,80,60,GOOD,TURF,A
2011091407,20110914,7,3,1650M,80,60,GOOD,TURF,A
2011091408,20110914,8,2,1200M,100,80,GOOD,TURF,A
2011092101,20110921,1,5,1650M,40,15,GOOD,TURF,B
2011092102,20110921,2,4,1650M,60,40,GOOD,TURF,B
2011092103,20110921,3,1,1650M,105,80,GOOD,TURF,B
2011092104,20110921,4,3,1000M,80,60,GOOD,TURF,B
2011092105,20110921,5,4,1650M,60,40,GOOD,TURF,B
2011092106,20110921,6,4,1200M,60,40,GOOD,TURF,B
2011092107,20110921,7,3,1650M,80,60,GOOD,TURF,B
2011092108,20110921,8,3,1200M,80,60,GOOD,TURF,B
2011092801,20110928,1,5,1650M,40,15,GOOD,TURF,C
2011092802,20110928,2,4,1800M,60,40,GOOD,TURF,C
2011092803,20110928,3,4,1000M,60,40,GOOD,TURF,C
2011092804,20110928,4,4,1650M,60,40,GOOD,TURF,C
2011092805,20110928,5,4,1200M,60,40,GOOD,TURF,C
2011092806,20110928,6,3,1200M,80,60,GOOD,TURF,C
2011092807,20110928,7,3,1650M,80,60,GOOD,TURF,C
2011092808,20110928,8,1,1000M,105,80,GOOD,TURF,C
2011100601,20111006,1,5,1000M,40,10,GOOD,TURF,C+3
2011100602,20111006,2,5,1800M,40,10,GOOD,TURF,C+3
2011100603,20111006,3,4,1200M,60,40,GOOD,TURF,C+3
2011100604,20111006,4,4,1200M,60,40,GOOD,TURF,C+3
2011100605,20111006,5,4,1650M,60,40,GOOD,TURF,C+3
2011100606,20111006,6,3,1200M,80,60,GOOD,TURF,C+3
2011100607,20111006,7,3,1200M,80,60,GOOD,TURF,C+3
2011100608,20111006,8,3,1650M,80,60,GOOD,TURF,C+3
2011101201,20111012,1,5,1650M,40,10,GOOD TO YIELDING,TURF,A
2011101202,20111012,2,4,1000M,60,40,GOOD TO YIELDING,TURF,A
2011101203,20111012,3,4,1650M,60,40,GOOD TO YIELDING,TURF,A
2011101204,20111012,4,4,1200M,60,40,GOOD TO YIELDING,TURF,A
2011101205,20111012,5,3,1800M,80,60,YIELDING,TURF,A
2011101206,20111012,6,3,1650M,80,60,YIELDING,TURF,A
2011101207,20111012,7,3,1200M,80,60,YIELDING,TURF,A
2011101208,20111012,8,2,1650M,100,80,YIELDING,TURF,A
2011102301,20111023,1,4,1200M,60,40,GOOD,TURF,B
2011102302,20111023,2,5,1650M,40,10,GOOD,TURF,B
2011102303,20111023,3,4,1000M,60,40,GOOD,TURF,B
2011102304,20111023,4,4,1650M,60,40,GOOD,TURF,B
2011102305,20111023,5,4,1800M,60,40,GOOD,TURF,B
2011102306,20111023,6,3,1200M,80,60,GOOD,TURF,B
2011102307,20111023,7,3,1000M,80,60,GOOD,TURF,B
2011102308,20111023,8,3,1650M,80,60,GOOD,TURF,B
2011102309,20111023,9,2,1200M,100,80,GOOD,TURF,B
2011102310,20111023,10,1,1650M,105,80,GOOD,TURF,B
2011102601,20111026,1,5,1200M,40,10,GOOD,TURF,C
2011102602,20111026,2,4,1650M,60,40,GOOD,TURF,C
2011102603,20111026,3,4,1200M,60,40,GOOD,TURF,C
2011102604,20111026,4,5,1800M,40,10,GOOD,TURF,C
2011102605,20111026,5,4,1200M,60,40,GOOD,TURF,C
2011102606,20111026,6,3,1200M,80,60,GOOD,TURF,C
2011102607,20111026,7,3,1800M,80,60,GOOD,TURF,C
2011102608,20111026,8,3,1650M,80,60,GOOD,TURF,C
2011110901,20111109,1,5,2200M,40,10,GOOD TO YIELDING,TURF,A
2011110902,20111109,2,4,1200M,60,40,GOOD TO YIELDING,TURF,A
2011110903,20111109,3,4,1650M,60,40,GOOD TO YIELDING,TURF,A
2011110904,20111109,4,4,1200M,60,40,GOOD TO YIELDING,TURF,A
2011110905,20111109,5,3,1000M,80,60,GOOD TO YIELDING,TURF,A
2011110906,20111109,6,4,1650M,60,40,GOOD TO YIELDING,TURF,A
2011110907,20111109,7,3,1650M,80,60,GOOD TO YIELDING,TURF,A
2011110908,20111109,8,2,1800M,100,80,GOOD TO YIELDING,TURF,A
2011111601,20111116,1,5,1650M,40,10,GOOD,TURF,B
2011111602,20111116,2,4,1000M,60,40,GOOD,TURF,B
2011111603,20111116,3,4,1650M,60,40,GOOD,TURF,B
2011111604,20111116,4,4,1200M,60,40,GOOD,TURF,B
2011111605,20111116,5,4,1800M,60,40,GOOD,TURF,B
2011111606,20111116,6,3,1200M,80,60,GOOD,TURF,B
2011111607,20111116,7,3,1200M,85,60,GOOD,TURF,B
2011111608,20111116,8,3,1800M,80,60,GOOD,TURF,B
2011112301,20111123,1,5,1000M,40,0,GOOD,TURF,C
2011112302,20111123,2,4,1650M,60,40,GOOD,TURF,C
2011112303,20111123,3,4,1650M,60,40,GOOD,TURF,C
2011112304,20111123,4,4,1200M,60,40,GOOD,TURF,C
2011112305,20111123,5,3,1200M,80,60,GOOD,TURF,C
2011112306,20111123,6,3,1200M,80,60,GOOD,TURF,C
2011112307,20111123,7,2,1650M,100,80,GOOD,TURF,C
2011112308,20111123,8,3,1650M,80,60,GOOD,TURF,C
2011113001,20111130,1,4,1000M,60,40,GOOD,TURF,C+3
2011113002,20111130,2,5,1800M,40,10,GOOD,TURF,C+3
2011113003,20111130,3,4,1200M,60,40,GOOD,TURF,C+3
2011113004,20111130,4,4,2200M,60,40,GOOD,TURF,C+3
2011113005,20111130,5,3,1000M,80,60,GOOD,TURF,C+3
2011113006,20111130,6,3,1200M,80,60,GOOD,TURF,C+3
2011113007,20111130,7,3,1650M,80,60,GOOD,TURF,C+3
2011113008,20111130,8,1,1000M,105,80,GOOD,TURF,C+3
2011120701,20111207,1,5,1200M,40,15,GOOD,TURF,A
2011120702,20111207,2,4,1200M,60,40,GOOD,TURF,A
2011120703,20111207,3,4,1650M,60,40,GOOD,TURF,A
2011120704,20111207,4,4,1650M,60,40,GOOD,TURF,A
2011120705,20111207,5,3,1200M,80,60,GOOD,TURF,A
2011120706,20111207,6,3,1650M,80,60,GOOD,TURF,A
2011120707,20111207,7,3,1650M,80,60,GOOD,TURF,A
2011120708,20111207,8,2,1800M,100,80,GOOD,TURF,A
2011121401,20111214,1,5,2200M,40,0,GOOD,TURF,B
2011121402,20111214,2,5,1200M,40,10,GOOD,TURF,B
2011121403,20111214,3,4,1800M,60,40,GOOD,TURF,B
2011121404,20111214,4,4,1200M,60,40,GOOD,TURF,B
2011121405,20111214,5,4,1650M,60,40,GOOD,TURF,B
2011121406,20111214,6,3,1000M,85,60,GOOD,TURF,B
2011121407,20111214,7,3,1650M,80,60,GOOD,TURF,B
2011121408,20111214,8,3,1200M,80,60,GOOD,TURF,B
2011122101,20111221,1,4,1000M,60,40,GOOD,TURF,C
2011122102,20111221,2,5,1650M,40,10,GOOD,TURF,C
2011122103,20111221,3,4,1200M,65,40,GOOD,TURF,C
2011122104,20111221,4,4,1650M,60,40,GOOD,TURF,C
2011122105,20111221,5,3,1650M,80,60,GOOD,TURF,C
2011122106,20111221,6,3,1200M,85,60,GOOD,TURF,C
2011122107,20111221,7,1,1200M,115,90,GOOD,TURF,C
2011122108,20111221,8,3,1650M,85,60,GOOD,TURF,C
2012010401,20120104,1,5,1200M,40,10,GOOD,TURF,A
2012010402,20120104,2,4,1200M,60,40,GOOD,TURF,A
2012010403,20120104,3,4,1800M,60,40,GOOD,TURF,A
2012010404,20120104,4,4,1650M,60,40,GOOD,TURF,A
2012010405,20120104,5,3,1200M,80,60,GOOD,TURF,A
2012010406,20120104,6,3,1000M,80,60,GOOD,TURF,A
2012010407,20120104,7,3,1650M,80,60,GOOD,TURF,A
2012010408,20120104,8,2,1650M,95,75,GOOD,TURF,A
2012011101,20120111,1,4,1000M,60,40,GOOD,TURF,B
2012011102,20120111,2,5,1800M,40,10,GOOD,TURF,B
2012011103,20120111,3,4,1650M,60,40,GOOD,TURF,B
2012011104,20120111,4,3,1650M,80,60,GOOD,TURF,B
2012011105,20120111,5,3,1200M,80,60,GOOD,TURF,B
2012011106,20120111,6,3,2200M,85,60,GOOD,TURF,B
2012011107,20120111,7,Hong Kong Group Three,1800M,90+,90+,GOOD,TURF,B
2012011108,20120111,8,2,1200M,100,80,GOOD,TURF,B
2012011801,20120118,1,5,1650M,40,0,GOOD,TURF,C
2012011802,20120118,2,4,1200M,60,40,GOOD,TURF,C
2012011803,20120118,3,4,1200M,60,40,GOOD,TURF,C
2012011804,20120118,4,4,1650M,60,40,GOOD,TURF,C
2012011805,20120118,5,3,1000M,80,60,GOOD,TURF,C
2012011806,20120118,6,4,1650M,65,40,GOOD,TURF,C
2012011807,20120118,7,3,1200M,80,60,GOOD,TURF,C
2012011808,20120118,8,3,1650M,85,60,GOOD,TURF,C
2012020101,20120201,1,5,1800M,40,10,GOOD,TURF,A
2012020102,20120201,2,4,1000M,60,40,GOOD,TURF,A
2012020103,20120201,3,3,1650M,80,60,GOOD,TURF,A
2012020104,20120201,4,4,1200M,60,40,GOOD,TURF,A
2012020105,20120201,5,4,1650M,60,40,GOOD,TURF,A
2012020106,20120201,6,3,1200M,80,60,GOOD,TURF,A
2012020107,20120201,7,3,1000M,80,60,GOOD,TURF,A
2012020108,20120201,8,2,1800M,100,80,GOOD,TURF,A
2012020801,20120208,1,5,1000M,40,10,GOOD,TURF,B
2012020802,20120208,2,4,1650M,60,40,GOOD,TURF,B
2012020803,20120208,3,4,1200M,60,40,GOOD,TURF,B
2012020804,20120208,4,4,1800M,60,40,GOOD,TURF,B
2012020805,20120208,5,3,1200M,80,60,GOOD,TURF,B
2012020806,20120208,6,3,1800M,80,60,GOOD,TURF,B
2012020807,20120208,7,3,1650M,80,55,GOOD,TURF,B
2012020808,20120208,8,1,1000M,105,80,GOOD,TURF,B
2012021501,20120215,1,5,1200M,40,0,GOOD,TURF,C
2012021502,20120215,2,5,1650M,40,10,GOOD,TURF,C
2012021503,20120215,3,4,1200M,60,40,GOOD,TURF,C
2012021504,20120215,4,4,1650M,60,40,GOOD,TURF,C
2012021505,20120215,5,4,1650M,60,40,GOOD,TURF,C
2012021506,20120215,6,3,1200M,80,60,GOOD,TURF,C
2012021507,20120215,7,3,1650M,80,60,GOOD,TURF,C
2012021508,20120215,8,2,1650M,100,80,GOOD,TURF,C
2012022201,20120222,1,5,2200M,40,10,GOOD,TURF,C+3
2012022202,20120222,2,5,1650M,40,0,GOOD,TURF,C+3
2012022203,20120222,3,3,1000M,80,60,GOOD,TURF,C+3
2012022204,20120222,4,4,1000M,60,40,GOOD,TURF,C+3
2012022205,20120222,5,4,1200M,60,40,GOOD,TURF,C+3
2012022206,20120222,6,4,1650M,60,40,GOOD,TURF,C+3
2012022207,20120222,7,3,1200M,80,60,GOOD,TURF,C+3
2012022208,20120222,8,3,1650M,80,60,GOOD,TURF,C+3
2012022901,20120229,1,4,2200M,60,40,GOOD,TURF,A
2012022902,20120229,2,5,1650M,40,20,GOOD,TURF,A
2012022903,20120229,3,4,1200M,60,40,GOOD,TURF,A
2012022904,20120229,4,3,1800M,80,60,GOOD,TURF,A
2012022905,20120229,5,1,1650M,110,85,GOOD,TURF,A
2012022906,20120229,6,3,1650M,85,60,GOOD,TURF,A
2012022907,20120229,7,3,1200M,85,60,GOOD,TURF,A
2012022908,20120229,8,1,1200M,110,85,GOOD,TURF,A
2012030701,20120307,1,5,1200M,40,10,GOOD,TURF,B
2012030702,20120307,2,5,1800M,40,0,GOOD,TURF,B
2012030703,20120307,3,3,1000M,80,60,GOOD,TURF,B
2012030704,20120307,4,4,1800M,60,40,GOOD,TURF,B
2012030705,20120307,5,4,1200M,60,40,GOOD,TURF,B
2012030706,20120307,6,4,1650M,60,40,GOOD,TURF,B
2012030707,20120307,7,3,1200M,80,60,GOOD,TURF,B
2012030708,20120307,8,3,1650M,80,60,GOOD,TURF,B
2012031401,20120314,1,4,1000M,60,40,GOOD,TURF,C
2012031402,20120314,2,5,1650M,40,10,GOOD,TURF,C
2012031403,20120314,3,4,1200M,60,40,GOOD,TURF,C
2012031404,20120314,4,4,1650M,60,40,GOOD,TURF,C
2012031405,20120314,5,2,1650M,100,80,GOOD,TURF,C
2012031406,20120314,6,3,1650M,80,60,GOOD,TURF,C
2012031407,20120314,7,3,1800M,80,60,GOOD,TURF,C
2012031408,20120314,8,3,1200M,80,60,GOOD,TURF,C
2012032801,20120328,1,5,1000M,40,10,GOOD,TURF,A
2012032802,20120328,2,4,1200M,60,40,GOOD,TURF,A
2012032803,20120328,3,4,1650M,60,40,GOOD,TURF,A
2012032804,20120328,4,4,1800M,60,40,GOOD,TURF,A
2012032805,20120328,5,3,1200M,80,60,GOOD,TURF,A
2012032806,20120328,6,3,1650M,80,60,GOOD,TURF,A
2012032807,20120328,7,2,1800M,100,80,GOOD,TURF,A
2012032808,20120328,8,2,1000M,95,75,GOOD,TURF,A
2012041501,20120415,1,4,1000M,60,40,GOOD TO FIRM,TURF,B
2012041502,20120415,2,5,1650M,40,20,GOOD TO FIRM,TURF,B
